Frame,Object Name,X1,Y1,X2,Y2
302,person,9,254,376,851
302,person,371,307,479,481
302,cup,223,430,268,473
302,remote,179,448,232,496
302,chair,119,719,377,851
303,person,9,253,377,851
303,person,371,307,479,480
303,cup,223,430,268,473
303,remote,178,447,230,498
303,chair,120,719,377,851
304,person,9,253,377,851
304,person,371,307,478,480
304,cup,223,430,268,472
304,remote,177,447,230,498
304,chair,121,719,378,851
305,person,9,252,378,851
305,person,371,307,478,480
305,cup,223,429,269,473
305,cup,223,430,268,501
305,chair,122,719,378,851
305,remote,177,447,228,496
306,person,9,252,378,851
306,person,371,306,478,479
306,cup,223,429,269,473
306,cup,223,430,268,500
306,chair,123,719,378,851
306,remote,176,447,228,492
307,person,9,252,378,851
307,person,371,306,478,478
307,cup,223,429,269,474
307,cup,223,429,269,498
307,remote,175,447,228,493
307,chair,126,719,372,851
308,person,9,252,379,851
308,person,371,306,478,479
308,cup,223,429,269,474
308,remote,175,446,228,494
308,cup,223,429,269,495
308,chair,126,718,373,851
309,person,9,251,379,851
309,person,371,306,478,478
309,cup,223,429,268,474
309,cup,223,429,268,500
309,chair,126,718,373,851
309,remote,175,446,228,495
310,person,9,252,379,851
310,person,371,305,478,478
310,cup,223,428,268,475
310,cup,222,429,268,500
310,remote,175,446,228,495
310,chair,125,717,373,851
311,person,7,251,379,851
311,person,371,305,478,477
311,cup,222,428,267,473
311,remote,175,446,228,495
311,chair,125,717,373,851
311,cup,222,428,267,500
312,person,7,251,378,851
312,person,371,306,478,477
312,cup,222,428,267,472
312,remote,175,446,228,495
312,chair,125,717,373,851
313,person,7,251,378,851
313,person,371,305,478,477
313,cup,222,428,267,472
313,remote,175,446,228,495
313,chair,124,717,373,851
314,person,7,250,378,851
314,person,371,305,478,477
314,cup,222,428,266,472
314,remote,175,446,228,498
314,chair,124,717,373,851
314,cup,221,427,267,501
314,dining table,344,471,479,755
314,laptop,374,353,438,399
315,person,7,250,378,851
315,person,372,305,478,477
315,cup,222,428,267,472
315,remote,176,446,228,497
315,chair,125,717,374,851
315,laptop,374,352,439,398
316,person,7,249,379,851
316,person,372,305,478,477
316,cup,222,428,268,472
316,remote,176,446,228,497
316,laptop,374,352,439,398
316,chair,127,717,374,851
317,person,7,249,379,851
317,person,372,305,478,477
317,cup,222,428,269,472
317,remote,176,447,228,497
317,laptop,374,352,439,398
317,chair,128,717,375,851
318,person,7,249,379,851
318,person,373,305,478,477
318,cup,223,428,268,472
318,remote,177,447,228,497
318,laptop,374,352,440,397
318,chair,129,716,375,851
319,person,7,249,380,851
319,person,373,305,478,476
319,cup,224,428,269,472
319,laptop,375,352,440,397
319,remote,177,447,229,498
320,person,8,249,380,851
320,person,374,305,478,475
320,laptop,376,352,440,397
320,cup,224,428,269,472
320,remote,177,447,229,498
320,dining table,348,470,479,753
321,person,8,249,382,851
321,person,374,305,479,475
321,laptop,376,352,441,397
321,cup,225,428,270,471
321,remote,178,447,230,498
322,person,9,249,383,851
322,person,374,305,479,475
322,laptop,377,352,441,397
322,cup,226,428,271,471
322,remote,178,447,230,498
323,person,10,249,383,851
323,person,375,305,479,475
323,laptop,377,352,441,396
323,cup,226,428,271,472
323,remote,178,447,230,498
323,dining table,349,470,478,753
324,person,10,249,383,851
324,person,375,305,479,475
324,laptop,377,352,442,396
324,cup,226,428,271,472
324,remote,179,447,231,497
324,dining table,350,470,479,753
325,person,11,249,383,851
325,person,375,304,479,475
325,cup,226,428,271,472
325,laptop,378,351,442,396
325,remote,179,447,231,497
326,person,11,248,385,851
326,person,376,304,479,475
326,cup,226,428,272,472
326,laptop,378,351,442,396
326,remote,179,447,231,497
326,dining table,350,470,478,753
327,person,11,248,385,851
327,person,376,303,479,475
327,cup,227,428,271,471
327,laptop,378,350,443,396
327,remote,179,447,231,496
328,person,11,248,385,851
328,person,376,303,479,474
328,cup,227,428,271,471
328,laptop,378,350,443,396
329,person,11,247,386,851
329,person,376,303,479,474
329,cup,227,427,271,471
329,laptop,378,350,444,396
330,person,10,247,386,851
330,person,376,303,478,473
330,cup,226,427,271,470
330,laptop,378,350,444,395
331,person,11,246,386,851
331,person,376,303,478,473
331,cup,226,427,271,470
331,laptop,379,350,445,395
331,remote,177,445,229,495
332,person,11,246,386,851
332,person,377,303,478,473
332,cup,226,427,271,471
332,laptop,379,349,445,395
332,cup,177,444,229,496
332,dining table,351,469,478,752
333,person,11,246,386,851
333,person,377,303,478,473
333,laptop,379,349,445,395
333,cup,226,427,271,476
333,remote,177,444,228,495
334,person,12,246,387,851
334,person,378,303,478,472
334,cup,227,426,272,468
334,remote,176,444,228,494
334,laptop,380,349,446,395
334,dining table,351,469,478,751
335,person,12,246,387,851
335,person,378,302,478,473
335,cup,228,426,272,468
335,remote,176,444,228,486
335,laptop,380,349,446,396
335,chair,380,349,446,395
336,person,13,245,386,850
336,person,379,303,478,472
336,cup,228,427,273,468
336,remote,176,445,228,489
336,laptop,381,349,446,395
336,couch,-1,401,251,851
336,cup,226,427,273,500
336,chair,381,349,446,395
337,person,13,245,387,850
337,person,379,302,478,472
337,cup,228,427,273,467
337,remote,176,445,228,491
337,laptop,381,349,446,395
337,chair,381,349,446,395
337,couch,-1,401,251,851
337,cup,226,427,273,499
338,person,14,245,386,850
338,person,379,302,478,472
338,cup,229,427,273,467
338,laptop,381,349,447,395
338,remote,177,445,228,490
338,couch,-1,401,254,851
338,chair,381,348,447,395
339,person,15,245,386,850
339,person,380,302,478,472
339,cup,230,426,273,468
339,chair,382,348,447,395
339,remote,177,444,230,489
339,laptop,382,349,447,395
340,person,15,246,387,850
340,person,380,302,478,472
340,cup,230,426,274,467
340,laptop,382,348,448,395
340,chair,382,348,447,395
340,couch,-1,401,255,851
341,person,16,246,387,850
341,person,381,302,478,472
341,cup,230,426,275,467
341,laptop,382,348,448,395
341,chair,383,348,448,394
341,chair,-1,418,256,851
342,person,16,246,388,850
342,person,381,302,478,472
342,cup,230,426,275,467
342,laptop,382,348,448,395
342,chair,383,348,448,394
342,chair,-1,417,255,851
342,couch,-1,401,254,851
343,person,17,246,388,850
343,person,381,302,478,472
343,cup,230,426,275,467
343,laptop,383,348,448,395
343,chair,384,348,449,394
343,chair,-1,416,256,851
343,dining table,355,468,479,676
344,person,17,246,389,850
344,person,382,302,479,471
344,cup,231,426,275,467
344,laptop,383,348,449,395
344,chair,384,348,449,394
344,chair,-1,416,256,851
344,remote,182,445,234,494
345,person,18,241,389,850
345,person,382,302,479,471
345,cup,231,426,276,467
345,laptop,384,348,449,395
345,chair,384,348,450,394
345,chair,-1,416,255,851
346,person,18,241,389,850
346,person,382,302,479,471
346,cup,231,426,276,467
346,laptop,384,348,449,395
346,chair,384,348,450,394
346,chair,-1,416,256,851
347,person,18,245,389,850
347,person,383,302,479,471
347,cup,232,426,277,467
347,laptop,384,348,450,394
347,chair,384,348,450,394
347,remote,183,445,235,495
347,chair,-1,415,256,851
348,person,19,245,389,850
348,person,383,302,479,471
348,cup,232,426,277,467
348,laptop,385,348,450,394
348,chair,385,348,450,395
348,remote,184,445,236,495
348,chair,-1,415,257,851
349,person,19,245,390,849
349,person,384,303,479,471
349,cup,233,426,277,467
349,laptop,385,348,451,394
349,remote,185,446,237,496
349,chair,-1,413,259,851
349,chair,385,348,451,395
350,person,20,246,392,849
350,person,385,304,479,471
350,laptop,386,348,451,394
350,cup,233,426,278,467
350,remote,186,446,238,496
350,chair,-1,415,259,851
350,chair,386,348,451,395
351,person,21,240,392,850
351,person,384,304,479,471
351,cup,234,426,279,467
351,laptop,387,348,452,394
351,chair,387,348,452,395
351,chair,-1,413,260,851
352,person,21,241,393,850
352,person,386,304,479,471
352,cup,235,426,279,468
352,laptop,387,348,452,394
352,chair,387,348,452,395
353,person,22,240,394,850
353,person,385,306,479,471
353,cup,235,426,280,468
353,laptop,388,348,453,394
353,chair,388,348,452,394
353,chair,-1,414,264,851
354,person,23,240,394,850
354,person,387,307,479,471
354,laptop,388,348,453,394
354,cup,236,426,280,468
354,remote,189,446,240,494
354,chair,-1,415,263,851
355,person,23,240,394,850
355,person,387,310,479,471
355,laptop,389,348,454,394
355,remote,189,446,241,495
355,chair,-1,414,265,851
355,cell phone,237,426,281,467
355,cup,237,426,281,468
356,person,24,241,395,850
356,person,387,312,479,471
356,laptop,389,348,454,394
356,cup,238,426,282,468
356,chair,-1,414,266,851
356,remote,190,446,242,494
357,person,24,241,396,850
357,person,387,312,479,471
357,cup,240,426,284,467
357,remote,191,447,243,495
357,laptop,390,348,455,394
357,chair,-1,412,267,851
357,chair,390,348,455,394
358,person,25,244,397,850
358,person,388,312,479,471
358,remote,191,446,243,495
358,cup,241,426,285,468
358,chair,-1,413,268,851
358,chair,390,348,456,394
358,laptop,391,348,456,395
359,person,26,241,397,850
359,person,388,314,479,472
359,remote,192,446,243,495
359,laptop,391,348,457,395
359,cup,241,426,285,468
359,chair,-1,412,268,851
360,person,26,242,397,850
360,person,389,314,479,472
360,remote,192,446,244,494
360,laptop,392,348,458,395
360,cup,241,426,285,469
360,chair,-1,413,268,851
361,person,27,242,397,850
361,person,390,314,479,472
361,remote,193,446,244,495
361,laptop,393,348,458,395
361,cup,242,426,286,469
361,chair,-1,413,268,851
361,dining table,365,468,479,677
362,person,28,243,398,850
362,person,391,315,479,472
362,laptop,393,349,459,396
362,remote,193,446,246,496
362,cell phone,242,426,286,468
362,chair,-1,412,270,851
362,dining table,366,468,478,678
363,person,28,242,397,850
363,remote,194,446,246,496
363,person,393,317,479,472
363,laptop,394,349,460,395
363,dining table,365,468,478,752
363,remote,243,426,286,468
364,person,29,242,398,850
364,person,393,317,479,472
364,remote,195,446,247,497
364,laptop,394,349,460,396
364,cell phone,244,426,287,468
365,person,30,242,399,850
365,remote,196,446,248,498
365,laptop,396,349,461,395
365,person,395,317,479,472
365,cell phone,244,426,288,468
365,remote,244,426,288,468
366,person,31,242,400,850
366,remote,197,446,249,497
366,cell phone,245,426,289,468
366,person,395,323,476,472
366,remote,245,426,289,468
366,laptop,396,349,462,395
367,person,32,242,400,850
367,remote,197,447,249,499
367,person,396,365,479,473
367,remote,246,427,289,468
367,laptop,397,349,463,396
368,person,33,242,400,850
368,laptop,398,349,464,396
368,remote,198,447,250,498
368,person,396,365,479,473
368,chair,151,711,398,851
369,person,34,241,400,850
369,laptop,399,350,465,396
369,remote,198,447,250,496
369,cup,247,427,291,469
369,person,397,366,479,474
369,cell phone,247,426,291,468
369,dining table,371,472,479,679
370,person,34,243,402,850
370,cup,248,427,292,469
370,remote,199,447,250,498
370,laptop,400,350,467,396
370,person,398,369,479,474
370,dining table,372,473,478,679
371,person,35,243,403,850
371,cup,249,427,293,469
371,remote,199,447,251,498
371,laptop,401,350,467,396
372,person,36,243,404,850
372,remote,200,448,251,495
372,cup,249,427,294,469
372,cell phone,200,447,252,495
372,dining table,373,473,479,680
372,person,400,374,478,474
372,chair,154,713,402,851
373,person,38,242,405,850
373,remote,202,448,252,494
373,dining table,374,473,479,680
373,cup,251,427,295,469
373,laptop,403,350,469,398
373,chair,155,713,403,851
373,person,400,376,478,474
374,person,39,244,406,850
374,laptop,404,350,470,398
374,remote,202,448,254,495
374,chair,156,714,405,851
374,person,402,376,478,475
374,dining table,375,473,478,680
375,person,40,245,406,850
375,laptop,405,351,471,397
375,person,403,379,479,475
375,chair,155,714,407,851
375,remote,203,448,255,495
375,dining table,376,474,478,681
375,cup,253,428,297,470
376,person,41,245,407,850
376,person,404,380,479,475
376,remote,204,448,256,496
376,cup,254,428,298,470
376,chair,156,714,408,851
376,laptop,406,351,472,397
376,dining table,377,475,478,681
377,person,42,243,408,850
377,remote,205,448,257,498
377,laptop,407,352,473,398
377,person,405,379,479,475
377,chair,156,714,409,851
377,dining table,378,475,478,681
378,person,42,250,411,850
378,person,406,380,479,476
378,remote,206,449,258,499
378,laptop,409,352,474,398
378,chair,157,714,411,851
378,dining table,379,475,478,682
379,person,44,244,410,850
379,person,407,383,479,476
379,remote,207,449,259,500
379,laptop,410,352,475,398
379,chair,158,715,412,851
379,dining table,380,475,478,682
380,person,44,252,412,850
380,person,408,384,479,476
380,remote,208,449,260,500
380,laptop,411,352,477,399
380,chair,158,715,416,851
380,cell phone,259,429,302,471
380,dining table,382,476,478,683
381,person,45,245,412,850
381,person,410,383,479,477
381,remote,209,449,261,500
381,cell phone,260,430,303,471
381,chair,412,352,478,399
381,dining table,383,475,478,683
381,chair,160,714,416,851
382,person,47,252,414,850
382,person,411,382,479,477
382,remote,210,449,263,501
382,cell phone,261,430,305,471
382,chair,157,715,417,851
383,person,50,253,415,851
383,person,412,380,479,478
383,remote,211,450,263,500
384,person,50,253,417,851
384,remote,213,451,265,501
384,person,413,378,479,478
384,remote,264,431,307,472
385,person,52,254,418,851
385,remote,214,451,266,502
385,person,416,378,479,479
386,person,54,253,424,851
386,remote,217,452,269,502
386,person,418,383,479,479
386,cup,267,431,311,474
387,person,56,253,426,851
387,remote,220,453,271,501
387,person,420,378,479,479
387,cell phone,268,432,313,474
388,person,58,253,429,851
388,person,423,379,479,480
388,cup,270,432,315,474
388,remote,222,454,274,500
389,person,60,246,425,850
389,cup,272,433,317,474
389,person,424,379,479,480
389,remote,224,454,276,502
389,couch,0,406,476,850
390,person,61,247,427,850
390,cup,273,434,318,474
390,person,426,381,479,478
391,person,63,248,430,850
391,cup,275,433,319,476
391,person,428,383,478,479
392,person,64,247,432,850
392,cup,275,434,320,476
392,person,429,385,479,475
392,couch,0,408,476,850
393,person,64,247,428,850
393,cup,276,434,321,476
393,person,431,387,479,474
393,remote,231,456,283,506
394,person,65,249,430,850
394,cup,277,435,321,477
394,remote,232,456,284,505
394,person,432,388,479,478
395,person,66,250,433,850
395,cup,277,435,322,477
395,remote,233,456,285,505
396,person,67,250,434,850
396,cup,278,436,323,477
396,person,434,389,479,476
397,person,68,250,436,850
397,cup,279,435,323,478
397,person,436,390,479,477
398,person,69,250,437,850
398,cup,280,435,325,478
398,couch,0,405,472,850
399,person,70,250,433,850
399,cup,281,436,326,478
399,couch,0,407,466,850
400,person,71,250,429,850
400,cup,282,436,328,479
400,person,440,388,479,483
400,couch,0,410,468,850
400,remote,239,458,291,509
401,person,73,249,428,850
401,cup,283,436,329,482
401,remote,241,458,292,509
401,person,441,386,479,484
401,couch,0,410,464,850
402,person,74,250,433,850
402,cup,284,437,329,482
402,remote,242,458,293,508
402,person,441,388,479,485
402,couch,0,411,463,850
403,person,74,251,429,850
403,person,443,387,479,485
403,couch,0,411,465,850
403,remote,242,459,294,508
404,person,74,250,431,850
404,cup,285,438,331,481
404,person,444,387,479,485
404,couch,0,413,467,850
405,person,75,250,432,850
405,cup,286,438,332,481
405,couch,0,415,467,850
405,remote,243,460,295,510
406,person,76,252,435,850
406,cup,286,438,332,482
406,couch,0,414,467,850
406,remote,244,460,295,509
407,person,77,251,434,850
407,cup,287,439,333,482
407,remote,245,460,296,510
407,couch,0,414,466,850
408,person,78,251,442,850
408,cup,288,439,333,483
408,remote,246,461,297,511
408,couch,0,413,465,850
409,person,79,251,433,850
409,cup,289,439,334,483
409,remote,246,461,298,511
